TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
102.144000000,0,0.13381,0.000397767,0.0110375,3.60153,0.0323133,0.30342,0.479355,1.65283,0.111647,0.00147263,2.08976
102.186666667,0,0,0.00156678,0.133291,3.81144,0.0237376,0.460119,0.600352,1.8368,0.000510599,0.152528,2.3073
102.229333333,0,0.00411656,0.00107262,0.108123,3.54775,0.0209981,0.580682,0.306018,2.01373,0.106497,0.27929,2.54258
102.272000000,0,0.0107803,0.000854549,0.176489,2.94314,0.0329783,0.659585,0.107408,1.96917,0.243776,0.333895,2.66301
102.314666667,0,0.0060172,0.000733282,0.392711,2.52594,0.0356484,0.711362,0.105678,1.44992,0.124581,0.336587,2.64157
102.357333333,0,0.14107,0.117292,0.175642,2.26027,0.235185,0.826653,0.136927,0.984136,0.110345,0.322822,2.83728
102.400000000,0,0.92499,0.274858,0.174317,1.74544,0.244314,0.0897545,0.611263,0.131871,0.272919,1.06066,1.93158
102.442666667,0,1.25339,0.309376,0.425286,0.485595,0.149783,0.0251998,1.849,0.0230574,0.264906,1.72148,0.478042
102.485333333,0,1.18087,0.313348,0.73102,0.0226193,0.0622942,0,2.65216,0.0280522,0.165247,2.31919,0.145489
102.528000000,0,1.05566,0.283589,0.99282,0.0189853,0.0672522,0,2.96993,0.0168152,0.082813,2.23092,0.232838
102.570666667,0.0298192,0.780641,0.303091,1.11794,0.26482,0.0541633,0,3.06137,0.0129602,0.0954232,2.22276,0.165974
102.613333333,0,0.361109,0.560519,2.64237,0.21725,0.0654823,0.0157671,2.79589,0.00971814,0.0298855,1.83061,0.0746669
102.656000000,0,0.164758,0.411776,3.61388,0.0171826,0.0368044,0.0307168,2.43542,0.00684576,0.00317028,1.45077,0.49053
102.698666667,0,0.301642,0.349011,3.69392,0.0419124,0.00461259,0,2.51667,0.0736246,0.00305724,1.19142,0.972942
102.741333333,0,0.449657,0.276474,3.65083,0.0752951,0.0214763,0,2.82659,0.0127497,0.00235207,1.01675,1.32503
102.784000000,0,0.407505,0.280095,3.69458,0.144557,0.0342979,0,2.78728,0.0425161,0.00225452,0.827801,1.57853
102.826666667,0.0956474,0.266012,0.387113,3.59068,0.290529,0.033751,0.010972,2.82243,0.0229159,0.00378211,0.799105,1.56939
102.869333333,0.106319,0.0876957,0.512906,2.37944,0.0427107,0.0496249,0.30815,2.72436,0.0823032,0.160298,0.831472,1.05816
102.912000000,0.117273,0.106183,0.439056,0.983491,0.0341665,0.455811,0.530602,2.61536,0.0589893,0.174662,0.911728,0.299884
102.954666667,0.163125,0.0694476,0.608979,0.675649,0.0222596,0.500347,0.684494,2.57032,0.0353857,0.116389,1.146,0.0121524
102.997333333,0.151557,0.0522955,0.616367,0.629506,0.0189966,0.263223,0.770757,2.45145,0.0251661,0.159567,1.27518,0.000144429
103.040000000,0.268671,0,0.40166,1.47397,0.0240258,0.0713608,0.670582,2.32773,0.479931,0.138526,1.21822,0.325207
103.082666667,0.267727,0.125482,0.107515,2.74673,0.0473998,0.0576622,0.273822,2.10016,0.555905,0.00829953,0.669109,1.47383
103.125333333,0.200643,0.239682,0.129768,3.1824,0.0489057,0.0453496,0.0211243,1.66445,0.483408,0.0413032,0.756034,1.96505
103.168000000,0.0385431,0.065846,0.157482,3.08765,0.273942,0.0027128,0.00654091,1.51951,0.491505,0.00545474,1.06169,2.07808
103.210666667,0.0238583,0,0.0916239,3.0335,0.129953,0.00170016,0.0899891,1.51252,0.0692804,0.0073718,0.87661,2.34351
103.253333333,0,0.0365981,0.145308,2.89339,0.149029,0.00592285,0.241264,1.41474,0.289076,8.17783e-05,0.570256,2.42049
103.296000000,0,0.0802097,0.54003,2.46628,0.0585306,0.0860284,0.119696,1.69455,0.497679,0.0189196,0.811887,2.22123
103.338666667,0,0.0210421,1.81505,1.84879,0.424767,0.300606,0.00810091,1.79043,0.509257,0.0129627,1.49996,0.939366
103.381333333,0,0.0709333,1.82066,1.92293,0.223924,0.156965,0,1.8311,0.206196,0.00614067,2.4101,6.09847e-05
103.424000000,0,0.0528877,1.69253,2.02397,0.0371477,0.0955311,0.00363687,1.74504,0.0257628,0.000377206,2.74417,0
103.466666667,0,0.0716631,1.50572,2.42043,0.0400605,0.0375729,0,1.57048,0.0316003,0.00715735,2.85885,0
103.509333333,1.01345,0.0202491,1.0667,3.25949,0.0188644,0.0740047,0,0.968586,0.0768395,0.0235211,2.492,0.146278
103.552000000,1.13333,0.0164774,1.02083,3.6064,0.281154,0.288413,0.0450581,0.420324,0.0533189,0.0323511,1.80399,1.01612
103.594666667,1.06204,0.056181,0.466242,3.58163,0.250358,0.241895,0,0.686514,0.0799928,0.0432503,1.38653,1.40087
103.637333333,0.898793,0.0591947,0.390923,3.77988,0.121219,0.217732,0,0.979323,0,0.0209288,1.23008,1.96341
103.680000000,0.601386,0.0648159,0.318709,3.99818,0.12534,0.181847,0,1.35569,0,0.0397239,1.17586,2.25363
103.722666667,0.176393,0.0522661,0.706054,3.59132,0.25836,0.144933,0,1.97281,0.021557,0.267358,0.915674,2.07004
103.765333333,0.0505801,0.147447,0.812615,2.64433,0.296499,0.0940133,0.00784157,1.46109,0.744489,0.0684091,0.611121,1.807
103.808000000,0,0.190267,0.950613,2.10644,0.147741,0.425576,0.0958842,0.715189,1.01577,0.0607856,0.376916,1.73686
103.850666667,0,0.185107,1.13585,2.03708,0.0296997,0.580049,0.458406,0.565385,0.701243,0.0998826,0.209446,1.28989
103.893333333,0.0432986,0.165952,1.17128,1.91684,0.0202612,0.414919,0.474985,0.724197,0.0496855,0.186137,0.627974,0.778631
103.936000000,0.10652,0.146686,0.899697,2.33277,0.0182392,0.0577032,0.416575,1.05953,0,0.275308,1.40191,0.187698
103.978666667,0.620561,0,0.0389261,3.02241,0.0288772,0.0404491,0.371109,1.00343,0,0.341672,2.02646,0.0627597
104.021333333,0.853295,0,0.194446,2.87953,0.110253,0.0318084,0.171372,1.08169,0,0.13655,2.16927,0.000381666
104.064000000,1.05704,0,0.296513,2.70277,0.338797,0,0.0118495,1.40539,0.00125809,0.122516,2.0121,0.0267911
104.106666667,0.794286,0,0.263193,2.59053,0.28172,0.258541,0.0313638,1.2959,0.159661,0.00041386,1.71012,0.505672
104.149333333,0.396842,0.00601088,0.149871,2.76139,0.249227,0.155967,0.0446717,1.32004,0.0715399,0,1.55202,0.866485
104.192000000,0.248981,0.0559129,0.138392,2.90544,0.384052,0.00921693,0.0173065,1.12588,0.0419012,0.534228,1.36811,0.60248
104.234666667,0.0579503,0.183841,0.0206555,2.50645,0.446743,0.0709478,0.00606861,0.927769,0.91515,0.722858,1.16553,0.000412642
104.277333333,0.0524605,0.297458,0.117259,2.24062,0.511434,0.0607237,0,0.428775,1.81859,0.494924,0.22759,1.56778
104.320000000,0.00218824,0.225604,0.194743,1.95321,0.160447,0.0477179,0.169767,0.0436189,2.57126,0.145954,0,2.2315
104.362666667,0.336993,0.0947884,0.1706,2.10323,0.0204854,0,0.301608,0.0277105,2.99681,0.0595785,0.0017145,2.46493
104.405333333,0.498459,0.0246275,0.113136,2.12203,0,0,0.364159,0.0371963,3.21499,0.0898732,0.00343111,2.64825
104.448000000,0.36076,0,0.000970065,1.98709,0,0.00268959,0.340205,0.0634479,3.34812,0.14056,0.00345608,2.69173
104.490666667,0.0741969,0.035247,0.133781,2.06032,0.0182335,0.0578766,0.371871,0.126657,3.25356,0.164993,0.0343405,2.63959
104.533333333,0.0671666,0.134716,0.318777,2.42209,0.0688118,0.0495048,0.417273,0.138113,3.33888,0.161852,0.0285442,2.01754
104.576000000,0.850388,0.148049,0.382824,2.44568,0.082096,0.0269123,0.573683,0.0789246,3.43337,0.127489,0.151223,0.430143
104.618666667,1.18783,0.148503,0.358419,2.32602,0.0651493,0.0008222,0.654998,0.051255,3.35087,0.0964825,0.144381,0.019005
104.661333333,0.841674,0.355262,0.383219,1.94618,0.0209661,0.0228951,0.326145,0.0608444,2.91714,0.100023,0.00353561,0.272498
